MasterCard	5570077932868740	405	19-Sep
MasterCard	5432804751292670	97	19-Dec
Visa	4485018806122060	824	16-Oct
Visa	4485608900363410	37	16-Jul
MasterCard	5154809808216310	166	18-Jun
Visa	4485502807531190	486	17-Sep
MasterCard	5219525524870330	480	16-Mar
Visa	4916789305545330	163	16-Sep
Visa	4716679155908510	463	16-Feb
MasterCard	5110939213293210	525	16-Aug
Visa	4556606225615610	901	18-May
Visa	4485268613247970	520	18-Mar
MasterCard	5248119851290230	58	19-Aug
MasterCard	5366265490656060	33	17-Mar
Visa	4929096870292970	988	15-Nov
Visa	4716065535802710	104	15-Jun
MasterCard	5198503234565510	612	16-Aug
Visa	4532637140466210	572	16-Mar
Visa	4485664706187000	949	15-Sep
MasterCard	5579226701664220	131	18-Sep
MasterCard	5180942978961660	54	19-Nov
Visa	4716424195214930	302	16-Apr
MasterCard	5524494579142560	758	15-Oct
Visa	4485239234260240	548	19-Aug
Visa	4485447465013500	461	17-Jan
MasterCard	5466288344519660	6	16-Jul
Visa	4916660054908490	706	17-Mar
MasterCard	5143527545684560	535	18-Sep
Visa	4539959737420230	236	17-Apr
MasterCard	5143247108927050	646	19-Feb
MasterCard	5272924462699320	125	17-Oct
Visa	4485257784857300	832	16-Dec
Visa	4485864212087340	832	19-Oct
Visa	4716629207278610	422	17-Jun
Visa	4929644540635390	269	16-Apr
Visa	4716873026511350	537	15-Feb
MasterCard	5156281949661040	951	16-May
Visa	4916302726644700	615	16-May
MasterCard	5220950963465660	890	17-Mar
MasterCard	5281494859053630	952	15-May
MasterCard	5429704038834790	941	18-Jun
MasterCard	5119151825348670	514	19-Oct
MasterCard	5514625527355030	667	19-Jan
Visa	4556806118119940	555	15-Mar
Visa	4716198946781860	722	19-Oct
Visa	4485110405298580	800	16-May
Visa	4716331273105840	748	18-Feb
MasterCard	5553950796676710	69	16-Aug
Visa	4716885955934870	381	15-Feb
Visa	4532277801686710	369	18-Jun
MasterCard	5590182697781380	818	19-Mar
Visa	4716484458853890	371	15-Aug
MasterCard	5380307865805490	595	18-Apr
MasterCard	5202027902665120	668	17-Jun
Visa	4485490580465650	79	17-May
MasterCard	5532048529830520	574	17-Jun
Visa	4916527291830070	398	16-Sep
Visa	4556986609213630	631	17-Jan
Visa	4716641596555870	740	15-Mar
Visa	4532194574856990	234	19-Mar
Visa	4485773747733290	921	16-Apr
Visa	4485046441557190	676	16-May
Visa	4929169803223450	983	15-Jul
MasterCard	5302384273261730	176	17-Feb
MasterCard	5436621193924640	557	19-Nov
Visa	4556575083552520	919	15-Aug
Visa	4916729261301800	546	15-Jul
MasterCard	5413459382023170	127	17-Feb
Visa	4532281501313030	958	18-Jul
Visa	4556865794253980	222	15-Apr
Visa	4556924391189810	109	15-Oct
Visa	4539687942227240	525	19-Sep
MasterCard	5475027971204680	589	17-Sep
Visa	4556314572676830	965	17-Jul
Visa	4716916841985190	943	18-Jul
MasterCard	5420592357454010	303	19-Mar
MasterCard	5588056746707730	199	17-Apr
Visa	4532313152711860	204	15-Jan
MasterCard	5143202636645350	627	16-Jan
Visa	4929306014581040	219	19-Jun
MasterCard	5507660728987990	927	19-Oct
Visa	4716685286891370	61	16-Jul
MasterCard	5493851968530200	300	18-Sep
MasterCard	5336485593877190	871	17-Dec
MasterCard	5562541617420240	624	17-Oct
MasterCard	5272739259328480	614	19-Nov
MasterCard	5560053235545450	508	19-Jun
MasterCard	5358422037860910	487	17-Feb
MasterCard	5117700682002390	638	15-Jan
Visa	4916508370980670	301	19-Nov
MasterCard	5247486783421970	180	18-Oct
MasterCard	5566661233864660	67	17-Feb
MasterCard	5254272498604170	635	17-Aug
Visa	4539956944652160	436	17-Aug
Visa	4532974502172340	772	15-Dec
MasterCard	5221685060494800	676	15-Dec
MasterCard	5562721940321480	432	17-Jul
MasterCard	5548353814366620	339	18-Aug
Visa	4485731121963200	840	16-Jan
MasterCard	5440097243151670	658	16-Aug
MasterCard	5223389650196600	469	16-Nov
Visa	4532642317938830	510	18-Nov
MasterCard	5580346102485030	495	15-Apr
MasterCard	5202032897963880	831	19-Mar
Visa	4929724922105930	551	16-Jan
Visa	4929074391927270	627	18-Nov
Visa	4556765690325950	449	17-Mar
Visa	4556858606246770	812	18-Dec
Visa	4485538198516860	507	16-Jan
MasterCard	5147087934538970	726	15-Mar
Visa	4716364594245760	290	15-Nov
MasterCard	5581686745331690	55	16-Mar
MasterCard	5592028249933310	20	19-Sep
MasterCard	5164549737092040	379	18-Apr
MasterCard	5365443287854830	106	16-Oct
Visa	4539572799045870	108	18-Nov
Visa	4556714047335480	215	15-Jun
Visa	4556419757472460	666	18-Jun
MasterCard	5454816635749130	942	18-Nov
MasterCard	5548463925837830	191	19-May
Visa	4485337131314710	144	19-Aug
Visa	4716429745630170	173	19-Jul
Visa	4532034032305000	362	17-Jul
Visa	4485665222300720	667	16-Jul
MasterCard	5328469776227310	606	17-May
MasterCard	5436150108574840	37	16-Dec
Visa	4485629475835990	481	15-Apr
Visa	4532901495069000	181	18-Mar
Visa	4485866743727870	352	17-Jun
MasterCard	5510911882431050	212	15-Jun
Visa	4716066643819190	318	18-Nov
Visa	4916980481996640	316	17-Jan
Visa	4485899211515450	467	17-Nov
MasterCard	5394327899833370	717	17-Sep
Visa	4485865406778990	845	19-Aug
Visa	4556154693739570	416	18-Aug
Visa	4485305050896040	216	18-Dec
MasterCard	5165991555986890	421	16-Apr
MasterCard	5120112374466410	887	19-Apr
Visa	4532514990474790	611	17-Oct
MasterCard	5524540728355380	844	18-Feb
MasterCard	5254827983899720	882	15-Oct
Visa	4716505154306610	545	15-Aug
Visa	4532810051315600	185	15-Mar
MasterCard	5213987549393700	622	15-Jan
MasterCard	5538416348520120	989	17-Nov
MasterCard	5260000605690250	490	16-Jan
Visa	4916362628739280	408	19-Jan
Visa	4485987311364580	530	18-Aug
Visa	4716295649343720	122	19-May
Visa	4539228101964610	608	18-Oct
MasterCard	5168067780464120	470	19-Jan
Visa	4539159776060370	96	19-Sep
Visa	4539718371552030	623	18-Mar
Visa	4556425257678540	112	15-Dec
Visa	4556626406947040	576	16-Jun
MasterCard	5472717523428190	428	19-Sep
Visa	4716313192014160	584	17-Oct
Visa	4916122862245930	231	15-Dec
MasterCard	5122655603637190	783	18-Aug
MasterCard	5182442680909620	322	16-Oct
MasterCard	5247252815261930	119	17-Jun
Visa	4485926625363120	867	18-Jun
Visa	4916567212476740	653	15-Oct
MasterCard	5312769816727550	49	17-Jul
Visa	4929421838772170	305	16-Dec
MasterCard	5416236991685300	562	16-Nov
Visa	4539814397905890	666	18-Sep
MasterCard	5376098868310550	214	16-Jan
MasterCard	5445308586103760	102	17-Feb
Visa	4485262196695550	428	17-Oct
Visa	4485973644449360	539	15-May
MasterCard	5249823336646430	1	17-Jun
MasterCard	5473143673358680	508	18-Jun
Visa	4532195050535600	292	16-May
MasterCard	5486290255406690	509	18-May
Visa	4532680464995720	120	17-Oct
Visa	4556335957687630	159	17-Feb
Visa	4532804113153760	523	19-Feb
MasterCard	5108289317939720	568	16-Nov
MasterCard	5420591110302900	260	19-Sep
MasterCard	5152148635094580	739	19-May
MasterCard	5417493310298360	325	15-Nov
MasterCard	5502206864904550	579	15-May
MasterCard	5547724975904320	915	18-Dec
MasterCard	5527677259232290	689	15-Dec
MasterCard	5459062917892790	962	17-Nov
MasterCard	5228077250357200	127	19-Apr
Visa	4532657317836030	9	15-Apr
MasterCard	5367206992928130	909	16-Apr
Visa	4485084881153870	425	17-Nov
MasterCard	5294128074227250	515	17-Sep
Visa	4485570127047980	737	15-Sep
MasterCard	5154094452299270	5	18-Feb
MasterCard	5457066239878260	860	17-Sep
Visa	4539995774344500	999	16-Jul
MasterCard	5454044025815410	872	15-Mar
Visa	4485711075698030	782	19-Feb
MasterCard	5278209854550320	295	16-Feb
Visa	4556353469315320	588	15-Jan
Visa	4539496899595980	939	18-Jun
MasterCard	5518278302884010	328	18-Mar
MasterCard	5517995746036650	434	15-Jan
Visa	4929502139262370	877	19-Nov
Visa	4716306839817310	402	19-Dec
MasterCard	5129151856477200	532	17-Feb
Visa	4716737579128610	542	15-Nov
MasterCard	5412324618687530	563	16-Jul
MasterCard	5430361379640890	76	15-Dec
Visa	4485120944488760	412	17-May
Visa	4485199127319490	386	18-Jul
MasterCard	5227484868373430	812	16-Feb
MasterCard	5214492348360820	704	15-Sep
MasterCard	5348563699877450	80	15-Aug
Visa	4532204869959410	741	19-May
Visa	4716736795211980	247	16-Nov
MasterCard	5140773408985340	881	19-Jun
MasterCard	5357601200421540	677	19-Mar
Visa	4716490826522970	769	16-Jan
MasterCard	5398286584731230	48	17-Jan
MasterCard	5537759475319280	807	17-Oct
MasterCard	5506696493473720	598	15-May
MasterCard	5187386349470380	860	15-May
Visa	4556000337247340	819	18-Jun
MasterCard	5163209499365730	661	18-Sep
MasterCard	5167444360104700	774	18-Jul
MasterCard	5135851974212360	980	16-Sep
MasterCard	5254429378488850	79	16-Jan
Visa	4716052565047150	545	17-Jul
Visa	4916415896018080	645	18-Apr
Visa	4929100836556690	227	17-May
Visa	4716919573551020	799	16-Oct
Visa	4485615966535880	238	18-Feb
Visa	4539724007873860	870	16-Feb
MasterCard	5487195237400030	256	17-Oct
Visa	4532504113989540	12	18-Dec
MasterCard	5290427199460960	580	15-Dec
Visa	4716902888066870	546	19-Mar
MasterCard	5209871037536070	678	17-Sep
Visa	4485403780455360	867	18-May
MasterCard	5280875457470280	733	19-Nov
MasterCard	5289442539649690	758	17-Jun
Visa	4716571806854420	210	17-Oct
MasterCard	5469712298073740	780	19-Apr
MasterCard	5551757349798400	430	15-Oct
Visa	4929110515533400	876	16-Oct
Visa	4929924275268410	459	16-Aug
Visa	4929608794565030	340	19-Aug
MasterCard	5313645577893690	261	18-Aug
Visa	4539685401788130	843	18-May
Visa	4532058994300210	149	17-Mar
MasterCard	5315474450552170	723	16-Sep
MasterCard	5271112719652490	365	15-Nov
Visa	4929568253743970	406	16-Jan
Visa	4916289029285860	67	16-Jan
MasterCard	5254428226854840	106	16-Feb
Visa	4485257807503140	260	15-Sep
Visa	4556447840167810	639	17-Oct
MasterCard	5539130858600130	286	19-Apr
MasterCard	5370482670553720	52	19-Oct
Visa	4929769687177840	589	15-Oct
Visa	4485847867599030	869	19-Apr
MasterCard	5414210412373130	267	19-Apr
MasterCard	5127318798543800	323	16-Nov
Visa	4929184066318620	133	16-Apr
MasterCard	5182140735677910	10	19-Feb
Visa	4485354659594280	793	19-Jul
Visa	4485132075287570	941	17-Jan
Visa	4916953232320910	169	17-Feb
Visa	4532449624559200	394	16-Apr
MasterCard	5392485557094020	884	15-Aug
Visa	4929792123745190	529	19-Oct
MasterCard	5169072124904710	724	16-Oct
MasterCard	5267851173414950	736	15-Jul
MasterCard	5579200322418370	633	18-Jun
MasterCard	5175494312873070	58	18-Jul
Visa	4716206040510150	549	15-Jun
Visa	4532304191930080	10	15-Nov
MasterCard	5383861546445500	77	19-Jul
Visa	4716711455906690	542	19-Jul
Visa	4556538132346790	187	15-Jul
MasterCard	5206159800553900	832	17-Jan
Visa	4716668614233970	483	18-Apr
Visa	4556206459761470	843	16-Dec
MasterCard	5248017999469670	928	18-Apr
MasterCard	5472816375936400	588	18-Mar
Visa	4916640609077010	943	15-Mar
Visa	4716878805986350	128	18-Sep
Visa	4916618020059930	955	15-Jun
Visa	4532254938296240	560	16-Feb
Visa	4485199903776280	812	17-Dec
Visa	4532463782752100	695	18-Jul
MasterCard	5179898047471650	705	17-Jul
MasterCard	5413037404691100	343	17-Jun
Visa	4556541287247460	629	19-Apr
MasterCard	5296807717564230	500	16-Jan
MasterCard	5275657828753970	387	15-Jul
Visa	4556493891362320	396	15-Dec
MasterCard	5422511992036580	752	16-Mar
Visa	4539080149251160	674	19-Sep
Visa	4916385536997690	279	16-Jan
Visa	4556365818311010	486	18-Aug
MasterCard	5312663305259600	572	17-Mar
Visa	4532617549032490	364	19-Nov
MasterCard	5390274411628110	747	16-Mar
Visa	4539671612633410	732	15-Jan
MasterCard	5587936207705730	521	15-Jan
Visa	4916456163395030	897	19-Feb
Visa	4556483630911840	895	17-Jun
MasterCard	5131481693972360	750	18-Oct
MasterCard	5121699786518340	925	16-May
Visa	4929135616037320	671	18-Mar
MasterCard	5363690982160170	161	19-Nov
Visa	4532460737698750	561	18-Dec
MasterCard	5146253764737500	676	16-Mar
MasterCard	5453138510320680	190	18-Feb
Visa	4539378468178690	887	16-May
MasterCard	5246696269060090	385	18-Dec
Visa	4916304804985510	879	17-Aug
Visa	4929258008716990	229	19-Feb
Visa	4539202931506940	731	17-Feb
Visa	4556869662593740	802	15-Feb
MasterCard	5379202696289120	436	17-Jun
MasterCard	5587877559507020	309	15-Jun
Visa	4929945505695250	956	18-Feb
Visa	4716974976203500	198	17-Feb
Visa	4539835579354300	93	16-Aug
Visa	4916496241435130	648	16-Jul
Visa	4539845856002400	986	15-Apr
MasterCard	5564742966552350	195	18-Jun
Visa	4532515573767580	806	17-Jan
Visa	4532718221560250	991	17-Jul
MasterCard	5309772131702810	505	17-Mar
MasterCard	5409115377452870	607	19-Aug
MasterCard	5226382034303090	686	19-Mar
MasterCard	5388105761715960	653	16-Apr
MasterCard	5184802894402640	111	15-Jun
MasterCard	5128244589269900	698	15-Apr
MasterCard	5231443166409410	676	19-Oct
Visa	4556689693625930	961	17-Aug
Visa	4716319743011270	481	15-Aug
MasterCard	5190471629818400	699	17-Aug
Visa	4539855118400600	15	15-Sep
Visa	4485377404198030	302	17-Nov
Visa	4485505609904520	121	19-Jan
Visa	4539210266245670	637	18-Mar
Visa	4716281396943450	456	15-Nov
MasterCard	5384911652787440	680	18-Jul
MasterCard	5260019669298560	818	16-Jan
MasterCard	5452449194306740	177	15-May
Visa	4556930685276960	343	15-Oct
MasterCard	5442720165095180	640	16-Mar
MasterCard	5248474421651050	160	16-Feb
Visa	4556628318110120	450	16-Aug
Visa	4539370498158160	376	19-Jan
MasterCard	5284522990401200	215	18-Oct
MasterCard	5160735812912840	6	18-May
Visa	4929435805621570	252	16-Dec
Visa	4539905843970230	869	19-Mar
MasterCard	5536877877919880	340	16-Oct
Visa	4532560606711520	706	19-Apr
MasterCard	5227293904869350	901	17-Sep
Visa	4929344242152270	172	15-Jun
Visa	4539713417212820	711	15-Jul
MasterCard	5326875800924820	612	19-Dec
Visa	4929204491370480	787	19-Jul
MasterCard	5449046001137170	636	15-Mar
MasterCard	5589864304378440	617	18-Nov
MasterCard	5359603493496420	605	18-Jun
Visa	4556147082933140	185	15-Aug
MasterCard	5213017952058640	889	18-Oct
MasterCard	5182784007734390	426	16-Dec
Visa	4539731882814950	793	16-Nov
Visa	4556899542205930	519	18-Sep
Visa	4532323524398490	617	19-Mar
Visa	4539183458290170	201	16-Dec
Visa	4716681395679380	306	17-Jul
MasterCard	5189127161508680	629	18-Feb
MasterCard	5352469742982440	368	17-Jun
MasterCard	5100477802045130	408	17-Aug
Visa	4556027581584840	675	19-Feb
Visa	4556945751417610	151	18-Jul
MasterCard	5584728288413110	752	17-Jun
Visa	4532030778498550	852	19-Feb
MasterCard	5315144554438740	965	18-Mar
Visa	4716174013959950	740	18-Jul
Visa	4929060339809510	554	18-Feb
MasterCard	5591126540898170	729	16-Apr
Visa	4485914833506710	941	15-Nov
Visa	4485595899365750	364	18-Aug
Visa	4539578857659700	313	17-Jan
MasterCard	5228732942273940	322	15-Dec
Visa	4539077611567770	360	17-May
MasterCard	5137868259814360	941	19-Apr
Visa	4716700784154570	230	18-Mar
Visa	4485632562677600	348	18-Oct
Visa	4929719231586560	762	17-Nov
MasterCard	5100691527007950	992	18-Oct
Visa	4539486090759910	576	19-Oct
MasterCard	5358457770981300	212	16-Jul
Visa	4916074977089600	183	16-Apr
MasterCard	5261724060688890	776	17-May
MasterCard	5579074410225850	757	16-Sep
MasterCard	5158992332704690	845	19-Oct
MasterCard	5384599191691950	311	19-Feb
MasterCard	5538955106164520	78	19-Mar
MasterCard	5516365639814430	315	15-Oct
MasterCard	5118127414691060	522	19-Jun
Visa	4916108978689710	111	19-May
Visa	4556344842907680	421	17-Aug
MasterCard	5581634581097480	388	17-Dec
Visa	4556980885080130	92	16-Dec
Visa	4485481653357480	816	16-Sep
MasterCard	5544276625497260	55	17-Dec
Visa	4532921695311320	907	17-Dec
MasterCard	5338712465109250	7	16-Feb
MasterCard	5283046321852750	36	18-Sep
Visa	4539862299016960	974	16-May
Visa	4556013177297350	756	18-Oct
MasterCard	5141852124899940	87	15-Oct
MasterCard	5394630684449000	24	17-Mar
MasterCard	5134648827954250	738	19-Jul
MasterCard	5292248139821240	585	18-May
Visa	4556478314112390	914	17-Dec
Visa	4532229372910110	521	18-Aug
MasterCard	5527239807900440	43	16-Nov
MasterCard	5251278235912040	843	19-Jul
Visa	4539246230102520	13	16-Mar
Visa	4556670631855650	245	17-Aug
MasterCard	5244890068033110	887	18-Aug
Visa	4539565345166940	310	17-Mar
MasterCard	5181149947667200	185	19-Feb
MasterCard	5563603824761440	892	16-May
MasterCard	5558343717943510	299	16-Mar
Visa	4916494082684530	539	17-Dec
MasterCard	5449179429664860	455	16-Aug
MasterCard	5208409022232770	740	18-Jan
MasterCard	5391467023703420	492	16-Sep
MasterCard	5515948398987010	812	19-Apr
MasterCard	5537297120649200	761	17-May
MasterCard	5259657327877960	906	19-Jan
MasterCard	5447127469957890	278	19-Feb
MasterCard	5525870668469410	86	18-May
MasterCard	5147468493491450	40	18-Dec
Visa	4485467009495610	945	18-Sep
Visa	4556839071421030	133	18-Jan
Visa	4485508106976460	814	19-Oct
Visa	4485934852064110	637	19-Apr
MasterCard	5577394337805510	589	19-Apr
Visa	4916818513242910	181	16-Apr
Visa	4539364142386690	462	15-Feb
MasterCard	5201510437138570	147	18-Nov
Visa	4716964681911380	358	19-Apr
Visa	4556303385140930	516	18-Aug
Visa	4929258016902500	535	16-Jul
Visa	4485732537773350	435	18-Jul
MasterCard	5477489204545550	76	18-Jan
MasterCard	5177985888159460	921	19-Jul
MasterCard	5207506085152040	405	16-May
Visa	4539067112100650	458	19-Nov
MasterCard	5244477809303260	67	17-May
MasterCard	5219909051329590	793	17-Feb
Visa	4485545027810390	368	18-Dec
MasterCard	5559891483112670	308	19-May
Visa	4916372804926510	23	18-Sep
Visa	4532272565555780	357	18-Sep
MasterCard	5139356632524430	163	18-Jul
Visa	4485264127099400	379	16-Jul
MasterCard	5229154451828720	709	15-May
Visa	4539653226052070	729	16-Jul
Visa	4716724450736450	6	16-Dec
MasterCard	5227783715014740	910	15-Jul
Visa	4556870941189590	799	15-May
Visa	4485459431627850	336	15-Jun
Visa	4485824773548710	83	17-Sep
MasterCard	5131575213164390	213	17-Nov
Visa	4916515348594720	113	18-Feb
Visa	4916150007148700	295	16-Apr
MasterCard	5448428614005580	755	16-Jul
Visa	4532750605102810	948	19-Jul
Visa	4532216696416680	462	15-Apr
Visa	4539980619291080	892	17-Nov
MasterCard	5208961663555270	990	18-Oct
MasterCard	5328939313312930	591	16-Mar
MasterCard	5358292752188200	172	17-Mar
Visa	4532362955807220	203	16-Nov
MasterCard	5476570246997800	253	18-May
MasterCard	5461825519749670	172	18-Nov
MasterCard	5101937665655060	977	17-Aug
MasterCard	5113605260952400	686	17-Apr
MasterCard	5105540317242710	493	17-Aug
MasterCard	5272773877161620	301	15-Feb
MasterCard	5118004291727380	499	17-Apr
MasterCard	5562498702413070	873	19-Mar
Visa	4485385075330880	29	18-Feb
Visa	4929613251415550	666	18-Aug
MasterCard	5508576299442200	603	19-Oct
MasterCard	5500303616472720	85	19-Feb
MasterCard	5329303460189350	420	16-Feb
Visa	4916914976383330	605	15-Aug
MasterCard	5226323367020690	290	15-Jul
MasterCard	5141563372652500	134	19-Dec
MasterCard	5553805842644350	365	19-Aug
Visa	4485721195184950	583	18-Mar
Visa	4929634075405910	729	17-Oct
MasterCard	5230196607677060	379	16-Jun
Visa	4539624861222730	73	15-Mar
Visa	4716359979310710	190	16-Apr
Visa	4539929309681070	125	15-Jul
Visa	4539745283508720	895	17-Oct
MasterCard	5586609915090210	376	16-Feb
MasterCard	5233908650990270	17	16-Nov
MasterCard	5479650061263690	664	19-Nov
MasterCard	5168591262645720	185	16-Dec
Visa	4716600770233130	771	15-Jul
Visa	4916703651583190	53	19-Jul
MasterCard	5331956180213970	112	16-Sep
MasterCard	5370109698845460	820	18-Feb
MasterCard	5279260813441020	153	15-Mar
MasterCard	5167977142319120	166	15-Feb
MasterCard	5530030571163490	937	19-Jun
Visa	4539689099331810	659	16-Mar
MasterCard	5261128272661570	581	15-Oct
Visa	4539013575495320	417	19-Dec
MasterCard	5526645569051200	471	15-May
Visa	4716222487136130	680	19-Dec
MasterCard	5196144088337690	185	15-Mar
MasterCard	5569848688728460	666	18-Dec
Visa	4485800591912000	954	15-Nov
Visa	4532791605909650	74	17-Jan
MasterCard	5131316452305500	300	15-Sep
Visa	4556141101766660	29	16-Jun
MasterCard	5468055108098390	1	17-Dec
MasterCard	5122980903268140	322	15-May
MasterCard	5545637800445800	618	15-Aug
Visa	4916415457289660	456	17-Apr
Visa	4539916853313600	650	15-Feb
Visa	4532702460591210	511	16-Apr
MasterCard	5449465947527510	99	18-Jul
MasterCard	5564071179297940	776	17-Nov
MasterCard	5437072636843640	312	17-Aug
Visa	4929491232710450	211	18-Aug
MasterCard	5504653861223570	470	18-Jun
Visa	4556337596119020	847	19-Apr
Visa	4539210193558970	565	18-Feb
Visa	4485676877061720	298	19-Dec
Visa	4485130929359170	67	16-Mar
MasterCard	5343293513240580	432	16-May
Visa	4539945557400080	148	19-Oct
Visa	4916606598110600	401	19-Dec
Visa	4929742101934420	336	17-May
MasterCard	5424400140901740	110	19-Apr
Visa	4556729587028740	504	18-Sep
Visa	4929907503258290	939	17-Apr
MasterCard	5178213565553500	409	15-Jul
MasterCard	5439163220611380	84	19-Sep
MasterCard	5465400571801750	511	16-Sep
Visa	4485296310359630	558	18-Jun
Visa	4916816773924760	108	15-Oct
MasterCard	5406868247948200	408	16-Oct
Visa	4485044585954850	174	18-May
Visa	4556828912922220	295	16-Jan
MasterCard	5415050575270470	387	19-Jul
Visa	4532995163359610	169	15-Jun
Visa	4929961393185300	171	18-Nov
MasterCard	5184766888515090	747	15-Mar
Visa	4532988486042920	567	17-Nov
MasterCard	5139167260500550	609	17-Mar
Visa	4532334737744810	446	18-Jul
MasterCard	5150613250956160	312	17-May
Visa	4929341256469910	56	19-Oct
Visa	4556536190053260	73	19-Feb
MasterCard	5526824691016870	176	17-Jun
Visa	4532177900432930	967	19-Feb
MasterCard	5182946045247320	119	17-Sep
Visa	4716638420272020	890	19-Feb
MasterCard	5195982313871050	887	19-Apr
Visa	4929542906219160	276	19-Nov
Visa	4916904484720440	611	15-Jun
Visa	4716938158476920	415	19-Jan
Visa	4916934298398130	854	16-Apr
MasterCard	5233178607275380	668	15-Aug
MasterCard	5340950423218220	174	19-Oct
MasterCard	5426289197360220	152	19-Feb
MasterCard	5387582283419690	436	15-Dec
MasterCard	5267071225901220	542	19-Feb
Visa	4539512566975460	819	16-Sep
Visa	4916759364851060	295	16-Sep
MasterCard	5427871264954520	580	19-Mar
MasterCard	5281830442668560	819	19-Jul
MasterCard	5185935893624210	228	18-Oct
MasterCard	5573385488171470	722	16-Oct
Visa	4716437528768160	31	16-Jan
Visa	4716209450484660	921	18-May
Visa	4916334440584920	984	18-Sep
MasterCard	5320563168906750	840	17-Jul
MasterCard	5129001384747660	678	18-Jun
Visa	4532260465931590	633	15-Aug
Visa	4532754459121280	146	17-Jan
MasterCard	5441959732031610	806	16-Mar
Visa	4929538963503450	32	17-Jun
MasterCard	5553638414751200	458	16-Dec
MasterCard	5262909639903670	367	17-Jan
Visa	4485967189471650	44	15-Jun
MasterCard	5210059644613580	540	18-Feb
Visa	4532318374246200	398	19-Jun
MasterCard	5581117487656340	928	19-Jul
MasterCard	5123203035810090	261	16-May
Visa	4556203199705530	660	19-Jan
Visa	4716163144518350	568	16-Jul
Visa	4916974474299980	104	17-Jan
MasterCard	5318633221292810	934	17-Nov
MasterCard	5497492748514330	484	16-Apr
MasterCard	5324061517348050	166	18-Jun
MasterCard	5410451935011670	550	18-Dec
MasterCard	5409109695742960	863	19-Apr
Visa	4539606857423480	436	18-Jul
Visa	4539099581024280	76	15-Dec
Visa	4532731164980800	295	15-May
MasterCard	5271424336885780	672	19-Mar
Visa	4539564405132810	573	15-Dec
Visa	4485271437390950	996	15-Jul
Visa	4716403649697300	125	16-Oct
Visa	4539554956396090	50	15-Sep
MasterCard	5487550487281310	34	18-Feb
Visa	4532909858621020	536	16-Oct
MasterCard	5449858380955110	997	15-Sep
Visa	4485609273410050	247	16-Feb
MasterCard	5186910929388290	344	17-Mar
MasterCard	5120387067269850	413	19-Dec
MasterCard	5444828828267630	262	18-Apr
MasterCard	5437799298076930	377	18-Dec
Visa	4556953191147590	462	16-Sep
MasterCard	5378192302041800	113	16-Apr
Visa	4916953807610990	428	18-Jul
Visa	4532670474238180	84	18-Aug
Visa	4539239966718010	803	18-Sep
Visa	4556890431520510	643	15-Sep
MasterCard	5475016623785400	107	18-Jul
MasterCard	5399002015796860	119	19-Jan
MasterCard	5378062599748510	607	19-Dec
Visa	4929080369160680	283	16-Sep
MasterCard	5539852450648740	251	15-Mar
MasterCard	5172624010307190	805	18-Jul
Visa	4556297041165820	106	19-May
Visa	4556504985058780	515	16-Oct
MasterCard	5171307909827140	347	19-Jul
Visa	4716414658040490	398	18-Jan
Visa	4485731328585340	117	19-Apr
MasterCard	5348199608259710	70	15-Jan
MasterCard	5480758822118580	676	17-Feb
Visa	4929258656797480	409	17-Mar
MasterCard	5432875673416390	558	17-Jun
MasterCard	5264691991293760	175	18-May
MasterCard	5590920744577250	924	19-Dec
MasterCard	5328118681293000	272	17-Mar
Visa	4485727513119710	240	15-Jul
MasterCard	5248343795909400	300	18-Feb
MasterCard	5499014946159410	310	19-Sep
Visa	4556265716138430	406	18-Feb
MasterCard	5232834156820680	967	19-Aug
MasterCard	5168958590930070	705	17-Mar
Visa	4929016989695070	506	16-Jul
MasterCard	5599581526502820	849	19-Jun
Visa	4716158147235850	893	19-Sep
MasterCard	5528434605139950	452	17-Apr
MasterCard	5564483323661060	149	16-Jan
Visa	4485602192924830	88	19-Sep
Visa	4929101223967890	665	19-Jul
Visa	4485554739612570	239	16-Jan
MasterCard	5436463014994820	548	16-Jan
MasterCard	5588265728098810	672	19-Aug
Visa	4916434649182620	488	18-Apr
MasterCard	5518476934800870	219	17-Sep
Visa	4532817346122990	53	17-Jun
MasterCard	5439739894993820	820	19-Jun
Visa	4539273012994710	404	19-Apr
MasterCard	5565186930712240	492	19-Nov
Visa	4539343065687290	183	17-May
Visa	4485703888120200	220	19-Oct
Visa	4485891466393010	425	19-Oct
Visa	4485188556552070	571	17-Aug
MasterCard	5469718637412000	761	18-Aug
MasterCard	5271127241876250	659	19-Nov
Visa	4485744934565600	64	18-Jul
Visa	4916622275776850	444	19-Nov
Visa	4556287254165060	654	17-Mar
Visa	4556297781959640	482	17-Jul
MasterCard	5487707371696800	226	16-Oct
Visa	4716154362947780	154	19-Feb
Visa	4532161257996980	483	16-Apr
MasterCard	5486405893651880	127	19-Apr
MasterCard	5197281230256900	300	19-Feb
Visa	4556518028809840	165	17-May
MasterCard	5348157200432640	960	17-Sep
MasterCard	5343051043380980	233	16-Jun
Visa	4916217527134130	75	15-Jan
MasterCard	5111759636022510	440	16-Mar
Visa	4716436342033850	510	19-Oct
Visa	4929830844517860	889	19-Apr
MasterCard	5183218875277080	497	18-Jun
Visa	4485009278513350	520	16-Jul
Visa	4532266706728510	396	16-Sep
Visa	4929635816576050	402	16-Oct
Visa	4916821577095080	900	15-Apr
